date,stream,reach,microsite,quadrat,quadrat.id,species,sample.id,salmon.density,chum.density,pink.density,dist.upstream,dist.from.stream,side.of.stream,orientation,slope,aspect,avg.canopy.cover,avg.soil.moisture,ref.soil.moisture,stem.density,fruit.count,punch.weight.mg,punch.notes,image.id,leaf.area,num..of.leaves,rMean,gMean,bMean,percent.green,c.13,total.c.ug,n.15,total.n.ug,sample.weight.mg
10-Jul-19,Kwakusdis,3,A,1,Kwakusdis-3A1,MADI,Kwakusdis-3A1-MADI,NA,NA,NA,200,4.1,R,304,18,304,79.3,11.2,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,3,A,1,Kwakusdis-3A1,RUSP,Kwakusdis-3A1-RUSP,NA,NA,NA,200,4.1,R,304,18,304,79.3,11.2,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,3,A,1,Kwakusdis-3A1,VASP,Kwakusdis-3A1-VASP,NA,NA,NA,200,4.1,R,304,18,304,79.3,11.2,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.85,1924.47,5.77,112.09,4.241
10-Jul-19,Kwakusdis,3,B,1,Kwakusdis-3B1,MADI,Kwakusdis-3B1-MADI,NA,NA,NA,244,2.9,L,76,0,NA,59.8,54.5,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,3,B,1,Kwakusdis-3B1,RUSP,Kwakusdis-3B1-RUSP,NA,NA,NA,244,2.9,L,76,0,NA,59.8,54.5,12.5,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.78,1946.41,0.47,102.79,4.542
10-Jul-19,Kwakusdis,3,B,1,Kwakusdis-3B1,VASP,Kwakusdis-3B1-VASP,NA,NA,NA,244,2.9,L,76,0,NA,59.8,54.5,12.5,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,3,C,1,Kwakusdis-3C1,RUSP,Kwakusdis-3C1-RUSP,NA,NA,NA,266,13.3,R,208,11,208,15.9,15.9,12.5,25,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.72,1795.93,6.84,179.93,4.374
10-Jul-19,Kwakusdis,3,C,1,Kwakusdis-3C1,VASP,Kwakusdis-3C1-VASP,NA,NA,NA,266,13.3,R,208,11,208,15.9,15.9,12.5,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.35,1958.85,0.5,147.88,4.359
10-Jul-19,Kwakusdis,3,C,2,Kwakusdis-3C2,MADI,Kwakusdis-3C2-MADI,NA,NA,NA,265,12.2,R,208,11,208,26.2,26.2,12.5,6,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.92,1768.23,5.98,86.37,4.513
10-Jul-19,Kwakusdis,3,C,2,Kwakusdis-3C2,MEFE,Kwakusdis-3C2-MEFE,NA,NA,NA,266,12.2,R,208,11,208,26.2,26.2,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-36.04,1696.49,2.11,98.45,4.306
10-Jul-19,Kwakusdis,3,C,2,Kwakusdis-3C2,RUSP,Kwakusdis-3C2-RUSP,NA,NA,NA,265,12.2,R,208,11,208,26.2,26.2,12.5,30,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.23,1850.8,4.75,139.75,4.496
10-Jul-19,Kwakusdis,3,D,1,Kwakusdis-3D1,MADI,Kwakusdis-3D1-MADI,NA,NA,NA,293,1.9,L,38,25,38,88.4,22.8,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.7,1879.39,4.59,87.24,4.591
10-Jul-19,Kwakusdis,3,D,1,Kwakusdis-3D1,MEFE,Kwakusdis-3D1-MEFE,NA,NA,NA,293,1.9,L,38,25,38,88.4,22.8,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.23,1950.34,3.66,105.62,4.621
10-Jul-19,Kwakusdis,3,D,1,Kwakusdis-3D1,RUSP,Kwakusdis-3D1-RUSP,NA,NA,NA,293,1.9,L,38,25,38,88.4,22.8,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,3,D,2,Kwakusdis-3D2,MADI,Kwakusdis-3D2-MADI,NA,NA,NA,295,2.5,L,38,25,38,90.22,36.6,12.5,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.17,1655.5,4.49,86.37,4.287
10-Jul-19,Kwakusdis,3,D,2,Kwakusdis-3D2,MEFE,Kwakusdis-3D2-MEFE,NA,NA,NA,295,2.5,L,38,25,38,90.22,36.6,12.5,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.74,1724.39,3.45,90.74,4.231
10-Jul-19,Kwakusdis,3,D,2,Kwakusdis-3D2,VASP,Kwakusdis-3D2-VASP,NA,NA,NA,295,2.5,L,38,25,38,90.22,36.6,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.42,1817.14,3.23,105.64,4.036
10-Jul-19,Kwakusdis,4,A,1,Kwakusdis-4A1,MADI,Kwakusdis-4A1-MADI,NA,NA,NA,302,1.6,R,250,10,250,91.26,14.3,12.5,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-36.17,1541.17,2.88,104.18,4.064
10-Jul-19,Kwakusdis,4,A,1,Kwakusdis-4A1,RUSP,Kwakusdis-4A1-RUSP,NA,NA,NA,302,1.6,R,250,10,250,91.26,14.3,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.36,1845.41,4.48,145.54,4.384
10-Jul-19,Kwakusdis,4,B,1,Kwakusdis-4B1,MADI,Kwakusdis-4B1-MADI,NA,NA,NA,353,3.7,L,112,9,112,74.62,24.1,12.5,200,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.64,1655.79,1.49,89.04,4.425
10-Jul-19,Kwakusdis,4,B,1,Kwakusdis-4B1,RUSP,Kwakusdis-4B1-RUSP,NA,NA,NA,353,3.7,L,112,9,112,74.62,24.1,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,4,B,1,Kwakusdis-4B1,VASP,Kwakusdis-4B1-VASP,NA,NA,NA,353,3.7,L,112,9,112,74.62,24.1,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.63,1884.38,4.14,105.3,4.175
10-Jul-19,Kwakusdis,4,B,2,Kwakusdis-4B2,MADI,Kwakusdis-4B2-MADI,NA,NA,NA,354,2,L,112,9,112,75.14,25.4,12.5,18,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,4,B,2,Kwakusdis-4B2,MEFE,Kwakusdis-4B2-MEFE,NA,NA,NA,354,2,L,112,9,112,75.14,25.4,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.22,1978.63,-2.84,100.57,4.549
10-Jul-19,Kwakusdis,4,B,2,Kwakusdis-4B2,RUSP,Kwakusdis-4B2-RUSP,NA,NA,NA,363,2,L,112,9,112,75.14,25.4,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.96,1899.15,2.65,122.93,4.556
10-Jul-19,Kwakusdis,4,C,1,Kwakusdis-4C1,MEFE,Kwakusdis-4C1-MEFE,NA,NA,NA,363,5.5,R,244,22,244,85.28,45.2,12.5,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.53,1798.78,0.72,81.22,4.294
10-Jul-19,Kwakusdis,4,C,1,Kwakusdis-4C1,VASP,Kwakusdis-4C1-VASP,NA,NA,NA,363,5.5,R,244,22,244,85.28,45.2,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.98,1940.48,1.58,97.16,4.333
10-Jul-19,Kwakusdis,4,C,2,Kwakusdis-4C2,MADI,Kwakusdis-4C2-MADI,NA,NA,NA,363,0.5,R,246,0,NA,94.38,33.2,12.5,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.9,1691.3,4.15,115.98,4.254
10-Jul-19,Kwakusdis,4,C,2,Kwakusdis-4C2,RUSP,Kwakusdis-4C2-RUSP,NA,NA,NA,363,0.5,R,246,0,NA,94.38,33.2,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.24,1711.17,1.54,127.76,3.978
10-Jul-19,Kwakusdis,4,D,1,Kwakusdis-4D1,MADI,Kwakusdis-4D1-MADI,NA,NA,NA,397,5.2,L,112,14,112,77.22,35.5,12.5,24,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,4,D,1,Kwakusdis-4D1,RUSP,Kwakusdis-4D1-RUSP,NA,NA,NA,397,5.2,L,112,14,112,77.22,35.5,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,4,D,2,Kwakusdis-4D2,MADI,Kwakusdis-4D2-MADI,NA,NA,NA,396,5.2,L,112,0,NA,90.48,31.4,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-Jul-19,Kwakusdis,4,D,2,Kwakusdis-4D2,MEFE,Kwakusdis-4D2-MEFE,NA,NA,NA,396,5.2,L,112,0,NA,90.48,31.4,12.5,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.29,1790.8,-0.59,94.06,4.449
10-Jul-19,Kwakusdis,4,D,2,Kwakusdis-4D2,VASP,Kwakusdis-4D2-VASP,NA,NA,NA,396,5.2,L,112,0,NA,90.48,31.4,12.5,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35,1435.98,-0.06,62.61,3.947
11-Jul-19,Roscoe Main,1,A,1,Roscoe Main-1A1,RUSP,Roscoe Main-1A1-RUSP,NA,NA,NA,26,2.7,R,184,0,NA,91,20.8,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.18,1912.9,0.63,171.96,4.635
11-Jul-19,Roscoe Main,1,B,1,Roscoe Main-1B1,RUSP,Roscoe Main-1B1-RUSP,NA,NA,NA,50,2.7,L,89,0,NA,77.48,4.1,11.2,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.08,1768.64,2.62,172.25,4.266
11-Jul-19,Roscoe Main,1,C,1,Roscoe Main-1C1,MADI,Roscoe Main-1C1-MADI,NA,NA,NA,97,1.7,R,176,0,NA,56.94,9,11.2,420,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.03,1841.04,4.86,91.52,4.311
11-Jul-19,Roscoe Main,1,C,1,Roscoe Main-1C1,RUSP,Roscoe Main-1C1-RUSP,NA,NA,NA,97,1.7,R,176,0,NA,56.94,9,11.2,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.97,1928.18,3.18,182.74,4.584
11-Jul-19,Roscoe Main,1,D,1,Roscoe Main-1D1,MADI,Roscoe Main-1D1-MADI,NA,NA,NA,113,2.5,L,73,0,NA,88.66,18.8,11.2,120,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.8,1443.83,7.45,70.78,4.107
11-Jul-19,Roscoe Main,1,D,1,Roscoe Main-1D1,RUSP,Roscoe Main-1D1-RUSP,NA,NA,NA,113,2.5,L,73,0,NA,88.66,14.8,11.2,5,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-Jul-19,Roscoe Main,2,A,1,Roscoe Main-2A1,MADI,Roscoe Main-2A1-MADI,NA,NA,NA,172,3.9,R,254,0,NA,90.48,29,11.2,160,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.61,1893.15,3.38,114.8,4.483
11-Jul-19,Roscoe Main,2,A,1,Roscoe Main-2A1,RUSP,Roscoe Main-2A1-RUSP,NA,NA,NA,172,3.9,R,254,0,NA,90.48,29,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.69,1846.83,-0.12,183.66,4.345
11-Jul-19,Roscoe Main,2,B,1,Roscoe Main-2B1,MADI,Roscoe Main-2B1-MADI,NA,NA,NA,181,2.2,L,62,0,NA,85.54,19.7,11.2,20,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.13,1974.74,2.88,127.12,4.509
11-Jul-19,Roscoe Main,2,B,1,Roscoe Main-2B1,RUSP,Roscoe Main-2B1-RUSP,NA,NA,NA,181,2.2,L,62,0,NA,85.54,19.7,11.2,8,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.62,1740.24,2.56,151.48,3.947
11-Jul-19,Roscoe Main,2,C,1,Roscoe Main-2C1,MADI,Roscoe Main-2C1-MADI,NA,NA,NA,199,1.8,R,243,24,243,89.96,14.4,11.2,20,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.89,1768.91,6.5,120.38,4.087
11-Jul-19,Roscoe Main,2,C,1,Roscoe Main-2C1,RUSP,Roscoe Main-2C1-RUSP,NA,NA,NA,199,1.8,R,243,24,243,89.96,14.4,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.06,1875.93,0.77,181.66,4.382
11-Jul-19,Roscoe Main,2,C,1,Roscoe Main-2C1,VASP,Roscoe Main-2C1-VASP,NA,NA,NA,199,1.8,R,243,24,243,89.96,14.4,11.2,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.33,1781.98,1.05,139.83,4.035
11-Jul-19,Roscoe Main,2,D,1,Roscoe Main-2D1,MADI,Roscoe Main-2D1-MADI,NA,NA,NA,212,3.1,L,52,0,NA,90.74,15.9,11.2,140,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-29.96,1549,2.36,75.17,3.578
11-Jul-19,Roscoe Main,2,D,1,Roscoe Main-2D1,RUSP,Roscoe Main-2D1-RUSP,NA,NA,NA,212,3.1,L,52,0,NA,90.74,15.9,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-Jul-19,Roscoe Main,3,A,1,Roscoe Main-3A1,MADI,Roscoe Main-3A1-MADI,NA,NA,NA,256,2.9,R,231,0,NA,95.94,8.3,11.2,11,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.62,1875.93,5.58,105.97,4.534
11-Jul-19,Roscoe Main,3,A,1,Roscoe Main-3A1,RUSP,Roscoe Main-3A1-RUSP,NA,NA,NA,256,2.9,R,231,0,NA,95.94,8.3,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-Jul-19,Roscoe Main,3,B,1,Roscoe Main-3B1,RUSP,Roscoe Main-3B1-RUSP,NA,NA,NA,273,2.2,L,50,22,50,82.42,9,11.2,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-30.63,1893.67,2.71,193.53,4.411
11-Jul-19,Roscoe Main,3,B,1,Roscoe Main-3B1,VASP,Roscoe Main-3B1-VASP,NA,NA,NA,273,2.2,L,50,22,50,82.42,9,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.71,1698.97,3.1,131.25,3.871
11-Jul-19,Roscoe Main,3,C,1,Roscoe Main-3C1,MADI,Roscoe Main-3C1-MADI,NA,NA,NA,307,3.1,R,279,0,NA,89.96,18.8,11.2,35,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.48,1749.64,3.23,114.21,4.198
11-Jul-19,Roscoe Main,3,C,1,Roscoe Main-3C1,RUSP,Roscoe Main-3C1-RUSP,NA,NA,NA,307,3.1,R,279,0,NA,89.96,18.8,11.2,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.49,1777.98,0.89,161.68,4.11
11-Jul-19,Roscoe Main,3,D,1,Roscoe Main-3D1,MADI,Roscoe Main-3D1-MADI,NA,NA,NA,350,7.7,L,125,0,NA,89.18,11.3,11.2,5,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.74,1549,4.58,89.06,3.764
11-Jul-19,Roscoe Main,3,D,1,Roscoe Main-3D1,RUSP,Roscoe Main-3D1-RUSP,NA,NA,NA,350,7.7,L,125,0,NA,89.18,11.3,11.2,10,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.35,1622.32,0.06,170.82,3.824
11-Jul-19,Roscoe Main,3,D,1,Roscoe Main-3D1,VASP,Roscoe Main-3D1-VASP,NA,NA,NA,350,7.7,L,125,0,NA,89.18,11.3,11.2,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.53,1918.61,-0.37,164.33,4.294
11-Jul-19,Roscoe Main,4,A,1,Roscoe Main-4A1,MADI,Roscoe Main-4A1-MADI,NA,NA,NA,368,9.6,L,76,0,NA,90.48,8.8,11.2,20,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.68,1769.71,4.54,80.25,4.286
11-Jul-19,Roscoe Main,4,A,1,Roscoe Main-4A1,RUSP,Roscoe Main-4A1-RUSP,NA,NA,NA,368,9.6,L,76,0,NA,90.48,8.8,11.2,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-Jul-19,Roscoe Main,4,B,1,Roscoe Main-4B1,MADI,Roscoe Main-4B1-MADI,NA,NA,NA,370,3.9,L,76,0,NA,85.54,10.7,11.2,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.79,1563.19,4.25,68.27,4.245
11-Jul-19,Roscoe Main,4,B,1,Roscoe Main-4B1,RUSP,Roscoe Main-4B1-RUSP,NA,NA,NA,370,3.9,L,76,0,NA,85.54,10.7,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-34.18,1958.59,1.34,182.83,4.496
11-Jul-19,Roscoe Main,4,C,1,Roscoe Main-4C1,MADI,Roscoe Main-4C1-MADI,NA,NA,NA,402,7.6,R,192,22,192,93.08,22.9,11.2,53,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-Jul-19,Roscoe Main,4,C,1,Roscoe Main-4C1,MEFE,Roscoe Main-4C1-MEFE,NA,NA,NA,402,7.6,R,192,22,192,93.08,22.9,11.2,4,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.02,1491.88,-1.28,113.98,3.821
11-Jul-19,Roscoe Main,4,C,1,Roscoe Main-4C1,RUSP,Roscoe Main-4C1-RUSP,NA,NA,NA,402,7.6,R,192,22,192,93.08,22.9,11.2,3,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-32.81,1650.27,2.7,166.46,3.816
11-Jul-19,Roscoe Main,4,D,1,Roscoe Main-4D1,MADI,Roscoe Main-4D1-MADI,NA,NA,NA,479,3,L,336,0,NA,86.32,19.4,11.2,90,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-31.14,1565.96,7.11,72.3,3.879
11-Jul-19,Roscoe Main,4,D,1,Roscoe Main-4D1,RUSP,Roscoe Main-4D1-RUSP,NA,NA,NA,479,3,L,336,0,NA,86.32,12.4,11.2,1,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-33.53,1783.04,3.04,147.86,4.207
11-Jul-19,Roscoe Main,4,D,2,Roscoe Main-4D2,VASP,Roscoe Main-4D2-VASP,NA,NA,NA,476,0.5,L,336,0,NA,89.18,7.4,11.2,2,NA,NA,NOT PUNCHED,NA,NA,NA,NA,NA,NA,NA,-35.21,1943.67,1.01,140.6,4.506
12-Jul-19,Neekas,1,A,1,Neekas-1A1,RUSP,Neekas-1A1-RUSP,NA,NA,NA,58,1.5,R,2.19,0,NA,91.78,20.6,7.9,11,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,-31.28,1876.19,6.6,192.02,4.448
12-Jul-19,Neekas,1,B,1,Neekas-1B1,RUSP,Neekas-1B1-RUSP,NA,NA,NA,62,0.9,L,86,13,120,91.52,35.9,7.9,4,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,1637.96,6.44,159.83,3.981
12-Jul-19,Neekas,1,C,1,Neekas-1C1,MADI,Neekas-1C1-MADI,NA,NA,NA,72,0.8,R,253,0,NA,96.98,16.6,7.9,1,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,-30.82,1764.63,5.49,107.47,4.231
12-Jul-19,Neekas,1,C,1,Neekas-1C1,RUSP,Neekas-1C1-RUSP,NA,NA,NA,72,0.8,R,253,0,NA,96.98,16.6,7.9,13,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-Jul-19,Neekas,1,C,1,Neekas-1C1,VASP,Neekas-1C1-VASP,NA,NA,NA,72,0.8,R,253,0,NA,96.98,16.6,7.9,3,NA,1.185,NA,NA,NA,NA,NA,NA,NA,NA,-33.97,1922.75,3.91,129.19,4.289
12-Jul-19,Neekas,1,D,1,Neekas-1D1,RUSP,Neekas-1D1-RUSP,NA,NA,NA,98,2.4,R,254,0,NA,93.6,7.8,7.9,1,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,-32.41,1710.88,3.24,180.3,4.007
12-Jul-19,Neekas,2,A,1,Neekas-2A1,RUSP,Neekas-2A1-RUSP,NA,NA,NA,134,2.3,R,288,0,NA,94.38,17.4,7.9,2,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,-31.23,1912.64,3.47,225.1,4.628
12-Jul-19,Neekas,2,B,1,Neekas-2B1,RUSP,Neekas-2B1-RUSP,NA,NA,NA,139,4.2,L,134,0,NA,82.68,29.5,7.9,5,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,-31.33,1845.25,4.38,172.63,4.43
12-Jul-19,Neekas,2,C,1,Neekas-2C1,MADI,Neekas-2C1-MADI,NA,NA,NA,152,4.1,R,299,0,NA,88.92,18.7,7.9,4,NA,0.335,NA,NA,NA,NA,NA,NA,NA,NA,-33.27,1908.75,14.16,114.8,4.595
12-Jul-19,Neekas,2,C,1,Neekas-2C1,RUSP,Neekas-2C1-RUSP,NA,NA,NA,152,4.1,R,299,0,NA,88.92,18.7,7.9,8,NA,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-Jul-19,Neekas,2,D,1,Neekas-2D1,MADI,Neekas-2D1-MADI,NA,NA,NA,190,1.2,L,79,0,NA,92.04,9,7.9,16,NA,0.273,NA,NA,NA,NA,NA,NA,NA,NA,-32.68,1683.79,8.96,108.91,3.905
12-Jul-19,Neekas,2,D,1,Neekas-2D1,RUSP,Neekas-2D1-RUSP,NA,NA,NA,190,1.2,L,79,0,NA,92.04,9,7.9,5,NA,0.274,NA,NA,NA,NA,NA,NA,NA,NA,-34.31,1694.37,3.53,169.86,4.18
12-Jul-19,Neekas,3,A,1,Neekas-3A1,MADI,Neekas-3A1-MADI,NA,NA,NA,260,2.8,R,286,0,NA,86.06,29,7.9,1,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,-32.75,1918.61,6.13,96.79,4.503
12-Jul-19,Neekas,3,A,1,Neekas-3A1,RUSP,Neekas-3A1-RUSP,NA,NA,NA,260,2.8,R,286,0,NA,86.06,29,7.9,5,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,-31.1,1694.1,4.21,170.47,4.116
12-Jul-19,Neekas,3,A,2,Neekas-3A2,RUSP,Neekas-3A2-RUSP,NA,NA,NA,263,6,R,270,18,242,94.12,23.2,7.9,2,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-Jul-19,Neekas,3,A,2,Neekas-3A2,VASP,Neekas-3A2-VASP,NA,NA,NA,263,6,R,270,18,242,94.12,23.2,7.9,1,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,-36.35,1984.97,3.25,163.43,4.652
12-Jul-19,Neekas,3,B,1,Neekas-3B1,MADI,Neekas-3B1-MADI,NA,NA,NA,270,1.1,L,83,0,NA,85.54,12.1,7.9,10,NA,0.273,NA,NA,NA,NA,NA,NA,NA,NA,-32.89,1767.04,7.03,101.54,4.222
12-Jul-19,Neekas,3,B,1,Neekas-3B1,RUSP,Neekas-3B1-RUSP,NA,NA,NA,270,1.1,L,83,0,NA,85.54,12.1,7.9,9,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,-33.21,1739.97,5.16,156.7,4.073
12-Jul-19,Neekas,3,C,1,Neekas-3C1,MEFE,Neekas-3C1-MEFE,NA,NA,NA,295,8.1,R,240,6,242,91.78,6.3,7.9,3,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,-33.5,1847.09,1.46,172.95,4.549
12-Jul-19,Neekas,3,C,1,Neekas-3C1,RUSP,Neekas-3C1-RUSP,NA,NA,NA,295,8.1,R,240,6,242,91.78,6.3,7.9,8,NA,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-Jul-19,Neekas,3,C,1,Neekas-3C1,VASP,Neekas-3C1-VASP,NA,NA,NA,295,8.1,R,240,6,242,91.78,6.3,7.9,7,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,-34.33,1790.76,1.32,141.6,4.145
12-Jul-19,Neekas,3,D,1,Neekas-3D1,MADI,Neekas-3D1-MADI,NA,NA,NA,314,7.7,L,74,6,242,94.64,9.7,7.9,5,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,-32.24,1890.54,16.55,105.26,4.514
12-Jul-19,Neekas,3,D,1,Neekas-3D1,RUSP,Neekas-3D1-RUSP,NA,NA,NA,314,7.7,L,74,6,242,94.64,9.7,7.9,4,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,-31.06,1916.27,9.16,204.25,4.552
12-Jul-19,Neekas,4,A,1,Neekas-4A1,MADI,Neekas-4A1-MADI,NA,NA,NA,380,1.6,R,225,23,242,93.86,28.5,7.9,4,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,-30.55,1959.87,14.22,116.55,4.544
12-Jul-19,Neekas,4,A,1,Neekas-4A1,RUSP,Neekas-4A1-RUSP,NA,NA,NA,380,1.6,R,225,23,242,93.86,28.5,7.9,5,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,-30.56,1961.16,11.05,189.88,4.613
12-Jul-19,Neekas,4,B,1,Neekas-4B1,RUSP,Neekas-4B1-RUSP,NA,NA,NA,426,4.1,L,60,0,NA,90.74,11.8,7.9,8,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,-31.85,1749.64,4.61,169.67,4.039
